,x_pos,y_pos
60,0.14325331701503777,0.012085660133870264
61,0.14603003030336248,0.012742475828968274
62,0.14887872014521303,0.013433279498407223
63,0.15173155113784723,0.014143760056169413
64,0.15458489223731006,0.014871366829068602
65,0.1574224844647018,0.015584317957163392
66,0.16027235492967098,0.016294686598050043
67,0.16314347236448126,0.01703190641810561
68,0.16599903521643358,0.017774701712118965
69,0.1688519655326327,0.018528706503973334
70,0.1717046957267834,0.019290582689982627
71,0.17455406065911752,0.020054259975999827
72,0.17740203090963585,0.020818632788421495
73,0.18024423270573697,0.021556339884859152
74,0.18313101075711466,0.022318697917761466
75,0.186057481033125,0.02308199838228784
76,0.18907567082241347,0.02378203838876385
77,0.19198945339015303,0.024523237959313177
78,0.19484141707790303,0.025317663794147967
79,0.19779187477817312,0.026096258679790155
80,0.2006581900373181,0.026889906536112722
81,0.20359481056487264,0.027740457118656518
82,0.20656528492717335,0.02856067357148074
83,0.2095024547650786,0.029383267178006482
84,0.21190366733622965,0.029831308308699664
85,0.21446056998289648,0.030241720746077352
86,0.21697244774410715,0.03066322498273828
87,0.2195012607875247,0.03109400360292707
88,0.2220708541557549,0.03153851658074024
89,0.2245924983459207,0.03206177515978314
90,0.22713583822737257,0.032624991485709104
91,0.22966179420673893,0.033180980048368475
92,0.2321741927177256,0.033737173639907296
93,0.2347515743643401,0.034360755047871734
94,0.23721245200385993,0.034777710627149364
95,0.23973848163387224,0.03538885143159297
96,0.24227595464132623,0.03587107498145284
97,0.24477115846046477,0.03642800390772489
98,0.24731044766677193,0.0368818295244383
99,0.249872244947073,0.03735110611543811
100,0.25248006136595985,0.03780819972072135
101,0.255092095984647,0.038250916899203354
102,0.2577490838002055,0.03872598483329699
103,0.2604012383349296,0.039194835774746445
104,0.2630549660431905,0.03964179964049402
105,0.2656353081749592,0.04009756283066701
106,0.26812761625593107,0.04059210922051644
107,0.2705816820380781,0.041110407070784685
108,0.2731389549253621,0.0416059915971492
109,0.27569557958262736,0.04206640136032494
110,0.2783142619783584,0.0425854979872791
111,0.28091063731018434,0.043101838891677034
112,0.28346637497779376,0.043591055559213096
113,0.2860357464394136,0.044107107509631184
114,0.28859545185655644,0.04461199081965926
115,0.2911457369670105,0.045134222054018
116,0.2936579714276545,0.04561772227209886
117,0.2961982096706871,0.04614920113369402
118,0.29870355158662226,0.046674687425581396
119,0.3012259214836802,0.047230250654397815
120,0.30377178902532814,0.04777759811833371
121,0.3063034620630524,0.04835330736928826
122,0.3089611808749286,0.04891324710936926
123,0.3115458928457139,0.04942521075112407
124,0.31405276735634824,0.050016660580656264
125,0.3165741337674984,0.05056680924689875
126,0.31911487906397656,0.05113164037235077
127,0.32162299997911803,0.051739693840454584
128,0.32413332235746545,0.05233854405787182
129,0.32675100249650213,0.05289361703574609
130,0.329295544570452,0.05344640146839403
131,0.3318223887588829,0.05407088553999103
132,0.33430908398905507,0.0546786620420952
133,0.33693491793907304,0.0552294554387545
134,0.3394702800237017,0.0558045707896382
135,0.3420014675934579,0.05637448522183116
136,0.3446034798915326,0.056933530254414125
137,0.3472143752884909,0.05752152643334104
138,0.3497531257053278,0.05807940305446796
139,0.35229951212974314,0.05866265913308502
140,0.3547850661862111,0.05929990636327319
141,0.35733542102620947,0.05998204661699082
142,0.3598925221685681,0.06061766703250267
143,0.3623501242453843,0.0613138981765345
144,0.3647314891512094,0.06188915190301615
145,0.3671310494515869,0.06242716731917626
146,0.36953509209611063,0.06293097630121416
147,0.3719759831972842,0.06354309915224121
148,0.3743586588687178,0.06402948265732183
149,0.3768387607378986,0.06467096148499749
150,0.3793150091281735,0.06528662462480454
151,0.3817418181161621,0.06592153793697994
152,0.38411316576185434,0.06648475358035823
153,0.38651932180807835,0.0671177416401075
154,0.38893671822131165,0.06769757034178606
155,0.39133242070321084,0.06824681856262997
156,0.39369158039270763,0.06878059391470241
157,0.39608830686980806,0.06930841645034604
158,0.39860928514095506,0.06997580418114951
159,0.40112097565150945,0.07065506644463188
160,0.40353888209705474,0.07135627805530756
161,0.40598856277540774,0.07211498752092815
162,0.4083832146869236,0.07277224134818572
163,0.4108075283646829,0.07344154927111751
164,0.41324200883208606,0.0740857058998432
165,0.41566555557656326,0.07485872312307933
166,0.4180936318620665,0.07559397860751249
167,0.4205353961157343,0.07642595788106771
168,0.4229141922115706,0.07713529846482406
169,0.4252733082212606,0.07768787507813141
170,0.4276356530966266,0.07820085983830341
171,0.429982314576571,0.07869247527087705
172,0.4323409168778735,0.07923856384402252
173,0.43474309323175914,0.07998595995434034
174,0.4371882702732612,0.08077250067599209
175,0.43956212700913866,0.08143646968476351
176,0.44192688483743553,0.08202504570260082
177,0.4443598544987853,0.08279346670960519
178,0.44675823005114046,0.08363423011136355
179,0.44916771478117734,0.08445968493472684
180,0.4515768120039145,0.08513285776519619
181,0.45395961611840235,0.08590786203072497
182,0.4563559493182154,0.08676420530256068
183,0.45873008120416736,0.08744268722450249
184,0.46107740816589166,0.08819303136025644
185,0.46344729438567817,0.08904546669151188
186,0.4658185635188411,0.08977408771475005
187,0.46825401560573215,0.09059403801940048
188,0.4707674628555785,0.0914052628594725
189,0.47335357062594724,0.09222420656873052
190,0.47606510989938716,0.09304131926217278
191,0.47886295574339066,0.09383815227812325
192,0.4816812655578163,0.09461421555086476
193,0.4842079848344461,0.09543790778043172
194,0.48600251787053644,0.09647075019536494
195,0.48773432711911263,0.097512394727143
196,0.4894912125620424,0.09856491387741913
197,0.49125004720601395,0.09963004347986507
198,0.4930192990784716,0.10069976773699532
199,0.4948018564935112,0.10176938123524504
200,0.496577911129608,0.10285095655536314
201,0.4983775568409284,0.10392499021019215
202,0.5001870373894872,0.10500036344323274
203,0.501982620815811,0.10608732901000231
204,0.503800589115561,0.1071701817013436
205,0.5056233525055339,0.10825840291971099
206,0.507421656232563,0.10936165329855574
207,0.509193680844178,0.11047740191234552
208,0.5110106547293892,0.11157400805520336
209,0.5131383632599675,0.11272688543747234
210,0.5151464740478665,0.11391923467264682
211,0.5170089274188323,0.1151712543951613
212,0.5188636304853741,0.116431407956399
213,0.5207112471480037,0.11769739748986036
214,0.5225480781327194,0.11897226921019846
215,0.524388122668245,0.12025093685285189
216,0.5262185136221176,0.12153687151884081
217,0.5280379310916222,0.12283125204330213
218,0.5298457567207142,0.12413540934199607
219,0.5316201304694994,0.1254468616457924
220,0.5333858389910555,0.1267587409000256
221,0.535157400704873,0.1280733306195564
222,0.5369231788202786,0.1293976256129741
223,0.5386726204765503,0.13072282342607103
224,0.5404231745905264,0.13204686438252675
225,0.542167274635568,0.13337422651197617
226,0.5438963782416735,0.13470500482384318
227,0.5456237484977953,0.13603297331109418
228,0.5473299360505137,0.13735505771946188
229,0.5490091105466627,0.13867143091568007
230,0.5506659962170735,0.1399830025032227
231,0.5522752082591066,0.14132299654819314
232,0.5540346703376549,0.14254535650908165
233,0.5558244925144095,0.1438269717612787
234,0.5575152736284041,0.14506233761541457
235,0.5590967885557754,0.14638736789960086
236,0.5606957085778267,0.14769172664902966
237,0.5623133518404284,0.14897759815121475
238,0.5639396057226478,0.15026878479785935
239,0.565572118585458,0.15157416792647796
240,0.5672227635009716,0.15288740537990525
241,0.5688778114409511,0.1542155920507992
242,0.570524009533335,0.15554706950333902
243,0.572181688476334,0.15688570738769966
244,0.5738352258453844,0.1582254187349935
245,0.575483407300253,0.15957180291591527
246,0.5771367873513543,0.1609176058811201
247,0.5787809455567372,0.16226544971564766
248,0.5804171543741504,0.16361528692273725
249,0.582054132518374,0.16496720561219225
250,0.5836929972499605,0.1663021588437391
251,0.5853178129364549,0.1676544312726479
252,0.5869397951632168,0.1690058261301891
253,0.5885283702764229,0.17034793348381733
254,0.5901167077071418,0.17166890679312125
255,0.5917232198806278,0.1730150350061257
256,0.593336570026578,0.174348158872094
257,0.5949293886395645,0.17569286266003226
258,0.5965763392703392,0.17704820340132146
259,0.5984231489353382,0.17846495727218087
260,0.6000414811763474,0.17991499910396158
261,0.6016511898253674,0.18134735132125646
262,0.6032613765882578,0.1827872296909528
263,0.604850596529406,0.18422670216979928
264,0.6064467318665118,0.1856581194640879
265,0.6080468894446271,0.18708977708827768
266,0.6096436099666149,0.18851259946477772
267,0.6112533413173226,0.18993483802152497
268,0.6128960708940436,0.19134938633636386
269,0.6145527809524423,0.19276497016821983
270,0.61616592289385,0.19419582440135488
271,0.6178468240948018,0.19560312062310073
272,0.6195682439938848,0.19701909594708739
273,0.6214126146160578,0.1984124483801339
274,0.6232385669238507,0.19981873048864546
275,0.6251050216236779,0.20122439146213977
276,0.6269885876561068,0.20263233173583628
277,0.6291379363475177,0.20403563329769797
278,0.6314085559169405,0.20546307704198358
279,0.6333489841678953,0.2066807739994196
280,0.6354770381997912,0.20796472044579922
281,0.6376996860871176,0.20927028353736532
282,0.6399489428498625,0.21075986208155612
283,0.6421855440406337,0.21227359374859517
284,0.6442366637483914,0.21354071227290813
285,0.6463336802323912,0.21489082621416886
286,0.6486193067837054,0.21635148566353787
287,0.6508462170456811,0.21770466643633887
288,0.6531432864821581,0.21905325205738685
289,0.6553238646341317,0.22045106425491212
290,0.6576559861848985,0.22181587366225503
291,0.6599281153714041,0.22320734216176935
292,0.6622001044907566,0.2245979110799222
293,0.6644268690871317,0.22597609309738054
294,0.6666602083742144,0.2273548449951078
295,0.6688943437299109,0.22873639950399036
296,0.6710876623046154,0.23015011636339963
297,0.6733101464314606,0.23155491557459812
298,0.6755022407080741,0.23296115988279817
299,0.6777700690826912,0.23435686547438517
300,0.6800683959236452,0.23577676294152153
301,0.6822968619051525,0.23721611622926705
302,0.6843935403464004,0.2386551966987698
303,0.6865012384765559,0.24010453615726993
304,0.6886160618882536,0.24156714134307647
305,0.6907329830594919,0.24304055945427222
306,0.6929754189154875,0.2444744293527304
307,0.695206970959084,0.24591495089169563
308,0.6973562506332792,0.24737340154556278
309,0.6994321772142499,0.24887325645766617
310,0.7015290347375192,0.2503449098736029
311,0.7036695743869498,0.25182714701563685
312,0.7057340905479698,0.2533484600909432
313,0.7077936438995939,0.2548371654301937
314,0.7098544747983151,0.2563750924199757
315,0.7118648463748753,0.2579799748358683
316,0.7138960156738274,0.25956702197281534
317,0.7159524283976019,0.2610840572535249
318,0.718004009841387,0.26261086285541957
319,0.7200436017982481,0.26418097324527196
320,0.7220417804998156,0.26580001321372304
321,0.7240077049732961,0.26744386269251663
322,0.726043202741394,0.26903053363307544
323,0.7280167896043439,0.27063380961019645
324,0.7299752098206616,0.2722487539486064
325,0.7319383155303282,0.27383697296604187
326,0.7338879626655255,0.2754873427669677
327,0.735867035938848,0.2770936776969354
328,0.7378227199252559,0.27870964351087885
329,0.7397664592087044,0.2803623688016637
330,0.7417001949826371,0.2820489612338239
331,0.743617406920247,0.28372789878277904
332,0.7455231428044056,0.2853905160521782
333,0.7474658225979386,0.2870404335859821
334,0.7493774254389884,0.2886814832202005
335,0.7512808883751692,0.2903826259252188
336,0.7531899645969319,0.2920926648776353
337,0.7550812966172741,0.2937875847830758
338,0.7569715309648547,0.2954778233724882
339,0.7588517398284174,0.2971613698144012
340,0.7607358965981176,0.2988788472885829
341,0.7626140446497699,0.3006363068407236
342,0.764486986031366,0.3023290692512347
343,0.766370111699582,0.3040245744702079
344,0.7682437033659334,0.30579499731101145
345,0.7701150883131131,0.3076201892442597
346,0.7719908753419179,0.3093440515004731
347,0.7738608641831091,0.3111356656230867
348,0.775717901655522,0.31292035052253364
349,0.7775866444945051,0.3147381269416992
350,0.7794472007447046,0.3164768377221384
351,0.7812850877290451,0.3182614620740694
352,0.7831267011131956,0.32005587246049183
353,0.7849654957905176,0.32188481138732067
354,0.7868026639711465,0.3237219938146941
355,0.7886171485127327,0.3255548052868287
356,0.7904357492192996,0.32754330746486066
357,0.7922819817334841,0.32944612936701795
358,0.794121614584982,0.33142204524368585
359,0.7959339051014999,0.33338810542029207
360,0.7977628515796447,0.33522124777935175
361,0.7995891730733046,0.3370644658553505
362,0.8014108831063875,0.33894373160911423
363,0.8032069015034674,0.34075653119424054
364,0.8050016987931539,0.34256260507108827
365,0.8068116303240754,0.3445217550670353
366,0.8086104397531142,0.34644967890668854
367,0.810402787237162,0.3483948185943755
368,0.8121861574626414,0.35028137528938497
369,0.8139703930393499,0.35220162267518806
370,0.815750714839044,0.35415413149709507
371,0.8175113693566571,0.35626456058975947
372,0.8192934340630698,0.35822144526858124
373,0.8210770171124229,0.36010013112327954
374,0.8228431930285158,0.36208569469300755
375,0.8246094230743869,0.3639887061672063
376,0.8263755691436944,0.36597028821915195
377,0.8281247875609803,0.3679427735594644
378,0.8298639448317103,0.36982166774968067
379,0.8316168917855056,0.3717987455823906
380,0.8333582471827667,0.3737336275607133
381,0.8351026528473007,0.375648731395649
382,0.8368251400446367,0.37763490598788235
383,0.8385467424655288,0.37971087390705033
384,0.8402527325908469,0.38171058170455213
385,0.8419572851831458,0.38373995679805556
386,0.8436598104345802,0.3857296929262246
387,0.8453789299277192,0.3877548791672838
388,0.8470777614930844,0.38973161700470393
389,0.848758229836538,0.39175973392943975
390,0.8504665438185794,0.39382622325158256
391,0.8521579924791838,0.39591214475052433
392,0.8538117375448482,0.39809707812982664
393,0.8554885454397324,0.40015540388202525
394,0.8571522968480872,0.40225732007527054
395,0.8588120860615629,0.4043173412519029
396,0.8604600185439197,0.4064797968866241
397,0.8620941233140533,0.408644627572964
398,0.8637316762391033,0.41077061218774713
399,0.8653675464321736,0.4128609369379726
400,0.8670185464490663,0.4149032426201489
401,0.8686358123333254,0.4170340515225671
402,0.8702232063411197,0.419348697534733
403,0.8717615509865648,0.42178457474488573
404,0.8733160933649631,0.4242418275539729
405,0.8748766485536194,0.426626744565635
406,0.8764572510827051,0.4288480050336418
407,0.8780200075609769,0.4310881761035486
408,0.879597886982841,0.43330338529853124
409,0.8811624219437852,0.43550084186406296
410,0.8827018410516115,0.437851431252556
411,0.8842054257946739,0.4403536286404688
412,0.8857495081423639,0.4427091075238601
413,0.8873020878223596,0.4450380210902158
414,0.8888469249043464,0.4472985032858663
415,0.8903667577214148,0.44959630352517077
416,0.891915044001909,0.45194175836892414
417,0.8934272461899093,0.4542775346889612
418,0.8949196340075096,0.4566585504342425
419,0.8964228663531602,0.45896745518104676
420,0.8979133412599818,0.4612859089681734
421,0.8993733142717603,0.463695877678156
422,0.9009141867194687,0.4657253909658229
423,0.9024532382604932,0.46770335218045167
424,0.9039912602666692,0.4696804337510968
425,0.9055292290495472,0.47165724871564446
426,0.9070662149752193,0.4736333090021646
427,0.9086000975108783,0.47560691387805887
428,0.9101350441515978,0.4775803665109817
429,0.9116702722863035,0.47955384021847625
430,0.9132053731619396,0.4815271205556861
431,0.9147401750070012,0.48350000887575406
432,0.9162746836987531,0.4854725141734493
433,0.9178089056375274,0.48744464433715573
434,0.919342856546156,0.489416409013005
435,0.9208765757607815,0.4913880152504291
436,0.9224109996430235,0.4933603954854062
437,0.923946413780356,0.4953336017489499
438,0.9254808913409697,0.49730527198340024
439,0.9270158534979807,0.4992767017024605
440,0.9285507409967427,0.5012488503490263
441,0.930084939468414,0.5032203198211869
442,0.9316200004087914,0.5051917070676143
443,0.9331547180447493,0.507163513809175
444,0.9346895495287842,0.5091359207796192
445,0.9362249859325805,0.5111089175219585
446,0.9377607142265214,0.5130821166882745
447,0.9392963541283781,0.5150545429284978
448,0.9408318955218247,0.5170274640408716
449,0.9423673739534915,0.518999593166921
450,0.9439027550381599,0.5209722221842855
451,0.9454380760569201,0.5229440451271509
452,0.9469732616486356,0.5249163261137945
453,0.9485090156662377,0.5268889635552341
454,0.9500456491620429,0.5288632104949682
455,0.951579201375347,0.5308330062722989
456,0.9531134641172115,0.5328034356415025
457,0.954647347721152,0.5347744016793539
458,0.9561819213076038,0.5367449792050362
459,0.9577159498732576,0.5387157230834367
460,0.9592504676945235,0.5406863020465233
461,0.9607845775997451,0.5426570233433217
462,0.962319221095096,0.5446277478091236
463,0.9638536453728007,0.5465987235359847
464,0.9653881129191493,0.5485691886894931
465,0.9669229544699911,0.5505403127664938
466,0.9684574371295246,0.5525116520693649
467,0.9699935654481456,0.5544843351195263
468,0.9715314849520647,0.5564594806574459
469,0.9730728134308404,0.5584376294164531
470,0.9746050033134535,0.5604096662151186
471,0.976139419432582,0.5623771234191123
472,0.9776726972872456,0.5643456756296296
473,0.9792060332007937,0.5663148843050931
474,0.9807393172660416,0.5682837717026916
475,0.9822726891250502,0.5702531884865899
476,0.9838060317709916,0.5722222827136108
477,0.9853394725433022,0.5741919231319421
478,0.9868728745632488,0.5761612608756199
479,0.9884063449274797,0.5781311748764113
480,0.9899397801372958,0.5801007983345493
481,0.9914723112897222,0.5820707942753491
482,0.9930059288322184,0.5840397510112441
483,0.9945397178204058,0.5860101218585528
484,0.9960734936704615,0.5879802060723051
485,0.9976079220003418,0.5899508005685319
486,0.999142781254038,0.5919218714415638
487,1.0006768986475179,0.593892741573889
488,1.002211044956133,0.5958633122510311
489,1.003745365536665,0.59783442041741
490,1.0052797039564774,0.599805224444571
491,1.006814215541214,0.6017765610306193
492,1.0083487430373184,0.6037475937206783
493,1.0098834447987854,0.6057191532153128
494,1.011418159712241,0.6076904032995799
495,1.0129530460514988,0.6096621686907185
496,1.0144879421227286,0.611633621575259
497,1.0160230095228846,0.613605583804856
498,1.017557251213195,0.6155754102642821
499,1.0190899512218676,0.6175437764505586
500,1.0206232387974457,0.6195135812563984
501,1.0221585879541957,0.6214861994175299
502,1.0236939586901068,0.6234582425553529
503,1.0252295131020754,0.6254307605395634
504,1.0267650824716572,0.6274029282936064
505,1.0283008183011262,0.6293755765108202
506,1.029836558755636,0.6313478740452882
507,1.031372448088304,0.6333206438366932
508,1.0329083272976374,0.63529304724941
509,1.03444433500746,0.6372658888854644
510,1.0359803004400925,0.6392383246985205
511,1.0375163738897495,0.6412111762770407
512,1.0390523947046157,0.6431836137243594
513,1.0405885151044103,0.645156453466894
514,1.0421245730865003,0.6471288689428994
515,1.0436607222636098,0.6491016734734683
516,1.0451967994587703,0.6510740436051402
517,1.0467329597162638,0.6530467909242391
518,1.048269840055446,0.6550196022485459
519,1.0498108731700848,0.656992886222983
520,1.051346599798847,0.658967864998099
521,1.052884153956925,0.6609421107386751
522,1.0544218245833172,0.6629162046211408
523,1.0559593419229691,0.6648899460674604
524,1.0574968609769366,0.6668640863002138
525,1.0590344082378143,0.6688381036053338
526,1.0605717979267022,0.6708117354993995
527,1.062109217620495,0.6727857193925086
528,1.0636466919891634,0.6747595452398442
529,1.065184004344773,0.6767329590027713
530,1.0667213389737416,0.6787067075111032
531,1.068258724337955,0.6806802899484566
532,1.069795949272358,0.6826534444144265
533,1.071333200211077,0.6846269227824696
534,1.0728737167707212,0.6865999146370386
535,1.0744103635449398,0.6885745613933343
536,1.0759472834292365,0.690547816714265
537,1.0774842425615039,0.6925205253927581
538,1.079021229494036,0.6944935276032083
539,1.0805582487498948,0.696466354358069
540,1.0820950899467159,0.698438727661914
541,1.0836319923255078,0.7004114256945844
542,1.085173329066981,0.7023841428636397
543,1.0867087193809541,0.7043580327215562
544,1.0882454410699824,0.7063304806079124
545,1.0897867017878198,0.7083031266397334
546,1.0913218786557286,0.7102770555944126
547,1.0928612999466332,0.7122491659174119
548,1.0943993708910098,0.7142241644191388
549,1.0959352635911783,0.716196194496863
550,1.0974714987276817,0.7181678729083807
551,1.0990076003402816,0.7201390479977073
552,1.100543683713047,0.722110555625258
553,1.1020798002882175,0.7240818890800198
554,1.103615749307418,0.7260527487579874
555,1.1051516610978074,0.728023962428441
556,1.1066876063148312,0.7299950090190471
557,1.1082234166712515,0.7319655733709213
558,1.1097557266677402,0.7339358439390061
559,1.1112898253744206,0.735902949396585
560,1.1128241744132965,0.7378714477928834
561,1.1143590504323206,0.7398400146073902
562,1.1158935559842011,0.7418087846644289
563,1.1174291021446172,0.7437786988705979
564,1.1189645684328815,0.7457489983058766
565,1.1205001125151148,0.7477191226603641
566,1.1220355329712859,0.7496887716411099
567,1.1235709229140989,0.7516588212329844
568,1.1251063522606382,0.7536286201653241
569,1.1266415715410552,0.7555978476028046
570,1.128176635566941,0.7575673324830967
571,1.1297116657517103,0.7595365181495289
572,1.131246436690378,0.7615050924145824
573,1.132780844868254,0.7634737848454952
574,1.1343150928987609,0.7654421587862223
575,1.1358490938978436,0.7674099351991361
576,1.1373828830975592,0.7693779108710006
577,1.1389167204064525,0.7713457092907261
578,1.1404503861836308,0.7733129916826719
579,1.1419838682998853,0.775280515932362
580,1.1435174193486393,0.7772478817939104
581,1.1450507848457836,0.7792147222694527
582,1.1465839204253512,0.7811817708924207
583,1.148117083108845,0.7831486171411789
584,1.149651371627806,0.7851165535497483
585,1.151184524568724,0.7870839192348719
586,1.1527208918641463,0.789053996960086
587,1.154257243647271,0.7910247318127649
588,1.1557936603253498,0.7929955108610478
589,1.1573301734223362,0.7949663652614938
590,1.1588667779006225,0.7969372942749869
591,1.1604034728696488,0.7989082961140807
592,1.161940256901006,0.8008793712319389
593,1.1634771287673555,0.8028505204819572
594,1.165014087509501,0.80482174511361
595,1.16655113364738,0.8067930489942944
596,1.1680882674013349,0.8087644338020893
597,1.1696254879461239,0.810735900747911
598,1.1711627944549774,0.8127074510528486
599,1.1727001848306886,0.8146790844994374
600,1.174237658663964,0.8166508021367986
601,1.17577521569388,0.8186226055264358
602,1.1773128556201826,0.8205944960570328
603,1.1788505780984224,0.8225664749147907
604,1.1803883827272044,0.8245385430532759
605,1.181926269038185,0.8265107011689528
606,1.183464236488477,0.828482949681709
607,1.185002284455089,0.8304552887200344
608,1.186540412231022,0.8324277181105569
609,1.1880786190226802,0.8344002373716323
610,1.1896169039482616,0.8363728457095767
611,1.1911552659687659,0.838345541861351
612,1.1926937038669296,0.8403183242506558
613,1.1942322164571406,0.8422911911532445
614,1.1957708024790024,0.8442641405432512
615,1.197309460582343,0.8462371701154022
616,1.198848189327379,0.8482102772985767
617,1.2003869871849202,0.8501834592710228
618,1.2019260082419403,0.8521571907058305
619,1.2034653141768574,0.85413076612719
620,1.20500431115815,0.8561041533154977
621,1.2065433695614458,0.8580776009065573
622,1.208082486811426,0.8600511046703325
623,1.2096216609358936,0.8620246608431381
624,1.2111600776858498,0.8639981558835496
625,1.2126965026155618,0.8659701322789648
626,1.2142319922780702,0.867940132156465
627,1.2157722079063071,0.8699122648218653
628,1.2173116299339473,0.871886019211344
629,1.2188514215266,0.8738603564966747
630,1.2203910498725834,0.8758342410008388
631,1.221930602735154,0.8778080700184163
632,1.2234701943220876,0.8797819135072589
633,1.2250098211040994,0.8817557686925549
634,1.2265494802058359,0.8837296315305829
635,1.2280891686948014,0.8857034978007962
636,1.229628883614956,0.8876773633092657
637,1.231168622001396,0.8896512239310743
638,1.2327083808880086,0.8916250756229174
639,1.234248157314156,0.8935989144299182
640,1.2357865208007197,0.8955707510444754
641,1.2373263974559747,0.8975447174460346
642,1.2388662247576931,0.8995184535040982
643,1.2404060991765933,0.9014921186924153
644,1.2419460602270307,0.9034657002563461
645,1.2434862143609535,0.9054391501228648
646,1.2450263842921523,0.9074125336339621
647,1.2465665362533072,0.9093858545876041
648,1.2481066662710703,0.9113591099097874
649,1.2496467738413415,0.9133323012779643
650,1.251186855265255,0.915305426827476
651,1.2527269052332841,0.9172784810848047
652,1.254266920317936,0.9192514628583411
653,1.2558068977361632,0.9212243703960392
654,1.2573485315376223,0.923197608341454
655,1.2588894542407933,0.9251731040505684
656,1.260429244929979,0.9271457755475777
657,1.2619690654377258,0.9291183884471684
658,1.2635088425173486,0.9310909250467334
659,1.265048575170765,0.9330633849120814
660,1.2665882618552455,0.9350357670766443
661,1.2681279015598694,0.937008070215166
662,1.2696674942101125,0.9389802944957519
663,1.2712070397987687,0.9409524402103348
664,1.2727465384452616,0.9429245077262891
665,1.2742859903889374,0.9448964974852732
666,1.2758253959826762,0.9468684100007133
667,1.2773647555522878,0.9488402458278333
668,1.278904123639623,0.9508123249273381
669,1.2804448664727477,0.9527872001998652
670,1.2819858577155632,0.9547613417977675
671,1.2835268727555145,0.9567359901438474
672,1.285067822749383,0.9587099615407781
673,1.2866082515685495,0.9606840981027
674,1.2881485080507793,0.9626578108380298
675,1.2896880208215218,0.9646315135301127
676,1.2912275347875553,0.9666053044957518
677,1.2927671645029306,0.9685782387097458
678,1.2943066545621804,0.970552368484173
679,1.2958467726447946,0.9725261239680603
680,1.2973868802144068,0.9744993116061476
681,1.2989269454957568,0.9764722998759661
682,1.300467089789161,0.9784452773910514
683,1.3020065549898432,0.9804179077379298
684,1.3035459684307604,0.9823905989345879
685,1.3050853848121935,0.9843635048678878
686,1.3066248429205094,0.9863356363099026
687,1.3081641551348604,0.9883080079269695
688,1.3097032075030324,0.9902803439603565
689,1.3112422307086584,0.992251699925697
690,1.3127809506436783,0.9942231343174343
691,1.314319310750087,0.996194375173421
692,1.3158576068521604,0.9981642558315889
693,1.317396196178897,1.0001354000058518
694,1.318935746104066,1.0021082094673055
695,1.3204760936530677,1.0040805292525994
696,1.3220164230770655,1.0060530644800003
697,1.3235566745163632,1.0080256483685255
698,1.3250970209163795,1.0099985253813188
699,1.326637662202766,1.011971098345108
700,1.3281789842657163,1.013944872121169
701,1.329720273220007,1.0159183595066885
702,1.33126330675146,1.017893620557957
703,1.3328062255537632,1.0198695438158805
